195510195510,-0.61
195511195511,0.09
195512195512,0.01
195601195601,0.21
195602195602,0.26
195603195603,-0.21
195604195604,-0.4
195605195605,-0.49
195606195606,-0.63
195607195607,-0.7
195608195608,-0.28
195609195609,-0.72
195610195610,-0.75
195611195611,-0.63
195612195612,-0.23
195701195701,-0.69
195702195702,-0.23
195703195703,-0.12
195704195704,-0.12
195705195705,0.16
195706195706,-0.28
195707195707,-0.27
195708195708,-0.13
195709195709,0.06
195710195710,-0.07
195711195711,-0.52
195712195712,-0.4
195801195801,-0.49
195802195802,-0.32
195803195803,-0.09
195804195804,-0.31
195805195805,-0.5
195806195806,-0.92
195807195807,-0.87
195808195808,-0.62
195809195809,-0.83
195810195810,-0.79
195811195811,-0.49
195812195812,0.03
195901195901,0.36
195902195902,-0.01
195903195903,-0.32
195904195904,-0.36
195905195905,-0.55
195906195906,-0.67
195907195907,-0.67
195908195908,-0.5
195909195909,-0.36
195910195910,-0.5
195911195911,-0.31
195912195912,-0.21
196001196001,-0.31
196002196002,-0.01
196003196003,-0.23
196004196004,-0.69
196005196005,-0.87
196006196006,-0.68
196007196007,-0.61
196008196008,-0.72
196009196009,-0.78
196010196010,-0.95
196011196011,-1.04
196012196012,-0.68
196101196101,-0.26
196102196102,0.08
196103196103,0.12
196104196104,-0.28
196105196105,-0.2
196106196106,0.23
196107196107,0.74
196108196108,1
196109196109,1.37
196110196110,1.02
196111196111,0.66
196112196112,0.52
196201196201,0.72
196202196202,0.63
196203196203,0.19
196204196204,0.05
196205196205,-0.09
196206196206,-0.27
196207196207,-0.38
196208196208,-0.12
196209196209,0.05
196210196210,-0.02
196211196211,0.1
196212196212,0.17
196301196301,0.12
196302196302,0.5
196303196303,0.3
196304196304,-0.07
196305196305,-0.58
196306196306,-0.2
196307196307,0.16
196308196308,0.73
196309196309,0.76
196310196310,0.77
196311196311,0.56
196312196312,0.19
196401196401,-0.23
196402196402,-0.41
196403196403,-0.01
196404196404,0.34
196405196405,-0.2
196406196406,-0.2
196407196407,-0.42
196408196408,-0.48
196409196409,-0.74
196410196410,-0.43
196411196411,0.37
196412196412,0.09
196501196501,0.01
196502196502,-0.23
196503196503,0.14
196504196504,0.06
196505196505,-0.07
196506196506,-0.26
196507196507,-0.22
196508196508,0.08
196509196509,0.04
196510196510,0.42
196511196511,0.19
196512196512,-0.22
196601196601,-0.02
196602196602,-0.01
196603196603,-0.11
196604196604,-0.14
196605196605,-0.26
196606196606,0.08
196607196607,0.03
196608196608,0.44
196609196609,0.19
196610196610,-0.1
196611196611,-0.32
196612196612,-0.03
196701196701,-0.17
196702196702,-0.17
196703196703,0.41
196704196704,0.19
196705196705,0.2
196706196706,0.49
196707196707,0.59
196708196708,0.57
196709196709,0.75
196710196710,0.68
196711196711,0.48
196712196712,0.18
196801196801,0.05
196802196802,0.43
196803196803,-0.08
196804196804,0.02
196805196805,0.16
196806196806,0.04
196807196807,-0.05
196808196808,-0.13
196809196809,-0.46
196810196810,-0.11
196811196811,-0.03
196812196812,-0.01
196901196901,0.03
196902196902,-0.04
196903196903,0
196904196904,-0.23
196905196905,-0.07
196906196906,-0.45
196907196907,-0.41
196908196908,-0.33
196909196909,-0.1
196910196910,0.45
196911196911,0.08
196912196912,0.04
197001197001,0.34
197002197002,0.2
197003197003,0.15
197004197004,0.14
197005197005,0.4
197006197006,-0.33
197007197007,-0.3
197008197008,0.03
197009197009,-0.23
197010197010,-0.48
197011197011,-0.31
197012197012,-0.17
197101197101,0.08
197102197102,0.06
197103197103,0.42
197104197104,0.56
197105197105,0.27
197106197106,0.02
197107197107,-0.22
197108197108,-0.52
197109197109,-0.3
197110197110,-0.6
197111197111,0.02
197112197112,0.26
197201197201,0.41
197202197202,-0.18
197203197203,0.02
197204197204,-0.01
197205197205,0.41
197206197206,0.88
197207197207,0.56
197208197208,0.53
197209197209,0.88
197210197210,0.92
197211197211,0.88
197212197212,0.52
197301197301,0.39
197302197302,-0.12
197303197303,0.12
197304197304,0.05
197305197305,0.2
197306197306,-0.12
197307197307,-0.15
197308197308,-0.51
197309197309,-0.37
197310197310,-0.18
197311197311,-0.12
197312197312,-0.09
197401197401,0.23
197402197402,0.35
197403197403,0.48
197404197404,0.15
197405197405,0.08
197406197406,0.33
197407197407,-0.16
197408197408,-0.23
197409197409,-0.48
197410197410,-0.23
197411197411,-0.4
197412197412,-0.19
197501197501,-0.58
197502197502,-0.01
197503197503,-0.3
197504197504,0.2
197505197505,0.15
197506197506,0.36
197507197507,0.28
197508197508,-0.44
197509197509,-0.88
197510197510,-1.02
197511197511,-0.57
197512197512,-0.08
197601197601,-0.16
197602197602,0.05
197603197603,0.03
197604197604,-0.13
197605197605,0.06
197606197606,0.47
197607197607,0.77
197608197608,0.26
197609197609,-0.02
197610197610,-0.22
197611197611,-0.23
197612197612,0.22
197701197701,0.12
197702197702,-0.02
197703197703,0.11
197704197704,-0.06
197705197705,-0.19
197706197706,0.05
197707197707,0.03
197708197708,0.13
197709197709,0.12
197710197710,0.73
197711197711,0.27
197712197712,0.34
197801197801,-0.64
197802197802,-0.38
197803197803,-0.24
197804197804,-0.13
197805197805,-0.07
197806197806,0.21
197807197807,0.02
197808197808,-0.05
197809197809,0.32
197810197810,0.31
197811197811,-0.18
197812197812,-0.24
197901197901,0.16
197902197902,-0.18
197903197903,-0.26
197904197904,0.01
197905197905,0.17
197906197906,0.47
197907197907,0.04
197908197908,-0.25
197909197909,-0.29
197910197910,-0.27
197911197911,-0.55
197912197912,-0.24
198001198001,0.01
198002198002,0.15
198003198003,-0.25
198004198004,0.21
198005198005,0.42
198006198006,-0.38
198007198007,-0.3
198008198008,0.1
198009198009,-0.38
198010198010,-0.3
198011198011,-0.23
198012198012,0.06
198101198101,0.05
198102198102,0.25
198103198103,-0.15
198104198104,0.39
198105198105,0.2
198106198106,-0.14
198107198107,-0.46
198108198108,-0.49
198109198109,-0.51
198110198110,-0.4
198111198111,-0.29
198112198112,-0.22
198201198201,0
198202198202,0.23
198203198203,0.31
198204198204,0.31
198205198205,0.52
198206198206,0.36
198207198207,0.37
198208198208,0.42
198209198209,0.32
198210198210,0.99
198211198211,0.28
198212198212,-0.22
198301198301,-0.35
198302198302,-0.59
198303198303,-0.98
198304198304,-0.91
198305198305,-0.14
198306198306,0.33
198307198307,0.72
198308198308,0.39
198309198309,0.31
198310198310,-0.02
198311198311,0.03
198312198312,-0.11
198401198401,-0.12
198402198402,-0.09
198403198403,-0.08
198404198404,0.32
198405198405,-0.35
198406198406,-0.35
198407198407,-0.52
198408198408,-0.32
198409198409,-0.27
198410198410,-0.22
198411198411,-0.42
198412198412,-0.22
198501198501,-0.07
198502198502,-0.16
198503198503,-0.18
198504198504,-0.25
198505198505,0.08
198506198506,-0.44
198507198507,-0.01
198508198508,-0.06
198509198509,0.1
198510198510,-0.13
198511198511,0.46
198512198512,0.18
198601198601,0.03
198602198602,0.14
198603198603,0.42
198604198604,0.19
198605198605,0.23
198606198606,0.12
198607198607,-0.25
198608198608,0.22
198609198609,0.63
198610198610,0.17
198611198611,0.63
198612198612,-0.06
198701198701,-0.07
198702198702,-0.27
198703198703,-0.28
198704198704,-0.56
198705198705,0.11
198706198706,-0.02
198707198707,-0.26
198708198708,0.19
198709198709,0.37
198710198710,0.36
198711198711,0
198712198712,-0.03
198801198801,0.15
198802198802,-0.18
198803198803,-0.04
198804198804,0.08
198805198805,-0.55
198806198806,-0.14
198807198807,-0.09
198808198808,-0.12
198809198809,-0.43
198810198810,-0.49
198811198811,-0.35
198812198812,0.02
198901198901,-0.51
198902198902,0.13
198903198903,-0.2
198904198904,-0.22
198905198905,-0.33
198906198906,-0.64
198907198907,-0.09
198908198908,-0.63
198909198909,-0.37
198910198910,-0.64
198911198911,-0.37
198912198912,-0.31
199001199001,0.3
199002199002,-0.15
199003199003,-0.07
199004199004,-0.32
199005199005,-0.54
199006199006,-0.46
199007199007,-0.05
199008199008,-0.37
199009199009,-0.35
199010199010,-0.93
199011199011,-0.64
199012199012,-0.36
199101199101,0
199102199102,0.02
199103199103,-0.12
199104199104,0.62
199105199105,0.92
199106199106,0.46
199107199107,0.23
199108199108,-0.13
199109199109,0.34
199110199110,0.3
199111199111,0.28
199112199112,0.26
199201199201,-0.48
199202199202,-0.7
199203199203,-0.67
199204199204,-0.44
199205199205,-0.34
199206199206,-0.81
199207199207,-0.6
199208199208,-0.99
199209199209,-0.57
199210199210,-0.41
199211199211,-0.09
199212199212,-0.28
199301199301,-0.1
199302199302,-0.1
199303199303,-0.44
199304199304,-0.29
199305199305,0.29
199306199306,0.19
199307199307,0.36
199308199308,-0.17
199309199309,-0.25
199310199310,-0.2
199311199311,-0.19
199312199312,-0.21
199401199401,0.09
199402199402,-0.15
199403199403,-0.27
199404199404,0.17
199405199405,0.78
199406199406,0.44
199407199407,0.62
199408199408,1.01
199409199409,0.99
199410199410,1.48
199411199411,0.17
199412199412,-0.04
199501199501,-0.15
199502199502,0.41
199503199503,0.2
199504199504,0.17
199505199505,0.05
199506199506,-0.04
199507199507,-0.58
199508199508,-0.57
199509199509,-0.16
199510199510,-0.29
199511199511,-0.67
199512199512,0.02
199601199601,0.28
199602199602,0.15
199603199603,-0.26
199604199604,-0.91
199605199605,-0.37
199606199606,-0.7
199607199607,-0.63
199608199608,-0.94
199609199609,-0.71
199610199610,-0.97
199611199611,-0.74
199612199612,-0.31
199701199701,-0.11
199702199702,0.2
199703199703,0.02
199704199704,-0.05
199705199705,0.02
199706199706,0.17
199707199707,0.45
199708199708,0.34
199709199709,0.83
199710199710,1.06
199711199711,1.48
199712199712,0.97
199801199801,0.63
199802199802,0.05
199803199803,-0.21
199804199804,-0.06
199805199805,0.05
199806199806,-0.14
199807199807,-0.86
199808199808,-0.76
199809199809,-0.48
199810199810,-0.64
199811199811,-0.85
199812199812,-0.46
199901199901,-0.56
199902199902,-0.22
199903199903,0.01
199904199904,-0.28
199905199905,-0.23
199906199906,-0.04
199907199907,0.12
199908199908,0.16
199909199909,0.2
199910199910,-0.38
199911199911,-0.17
199912199912,-0.05
200001200001,-0.09
200002200002,0.39
200003200003,0.62
200004200004,0.02
200005200005,0.33
200006200006,0
200007200007,0.01
200008200008,-0.16
200009200009,0.07
200010200010,-0.11
200011200011,-0.01
200012200012,0.09
200101200101,0
200102200102,0.29
200103200103,0.3
200104200104,-0.14
200105200105,-0.29
200106200106,-0.09
200107200107,-0.79
200108200108,-0.42
200109200109,-0.45
200110200110,-0.54
200111200111,-0.2
200112200112,-0.03
200201200201,-0.36
200202200202,0.1
200203200203,-0.45
200204200204,-0.53
200205200205,-0.49
200206200206,-0.26
200207200207,-0.31
200208200208,-0.41
200209200209,0.6
200210200210,0.61
200211200211,0.21
200212200212,-0.26
200301200301,-0.43
200302200302,0.12
200303200303,0.21
200304200304,-0.01
200305200305,0.32
200306200306,0.37
200307200307,0.23
200308200308,0.34
200309200309,0.03
200310200310,-0.06
200311200311,-0.28
200312200312,0.06
200401200401,-0.09
200402200402,-0.03
200403200403,0.06
200404200404,-0.12
200405200405,-0.51
200406200406,-0.47
200407200407,-0.36
200408200408,0.02
200409200409,0.19
200410200410,0.14
200411200411,-0.05
200412200412,-0.13
200501200501,-0.36
200502200502,-0.84
200503200503,-0.72
200504200504,0.02
200505200505,0.18
200506200506,-0.13
200507200507,-0.56
200508200508,-0.45
200509200509,-0.58
200510200510,-0.54
200511200511,-0.62
200512200512,-0.47
200601200601,-0.17
200602200602,-0.72
200603200603,-0.31
200604200604,-0.18
200605200605,-0.17
200606200606,-0.25
200607200607,0.1
200608200608,0.26
200609200609,0.77
200610200610,0.98
200611200611,0.81
200612200612,0.37
200701200701,0.14
200702200702,-0.21
200703200703,0.1
200704200704,0.04
200705200705,0.46
200706200706,0.33
200707200707,0.26
200708200708,0.34
200709200709,0.46
200710200710,0.15
200711200711,-0.16
200712200712,-0.28
200801200801,-0.08
200802200802,-0.05
200803200803,-0.04
200804200804,-0.45
200805200805,0.19
200806200806,0.45
200807200807,0.67
200808200808,0.36
200809200809,0.14
200810200810,0.15
200811200811,-0.13
200812200812,-0.25
200901200901,-0.18
200902200902,0.24
200903200903,0.32
200904200904,-0.15
200905200905,-0.05
200906200906,0.05
200907200907,-0.54
200908200908,-0.3
200909200909,-0.02
200910200910,0.03
200911200911,-0.22
200912200912,0.13
201001201001,0.32
201002201002,0.1
201003201003,0.24
201004201004,0.3
201005201005,-0.13
201006201006,-0.13
201007201007,-0.23
201008201008,-0.36
201009201009,-1.01
201010201010,-0.9
201011201011,-0.96
